,觀測時間,溫度(°C>>°F),天氣,風向,風力(m/s) | (級),陣風(m/s) | (級),能見度(公里),相對溼度(%),海平面氣壓(百帕),當日累積雨量(毫米),日照時數(小時)
45,08/30 17:20,29.1,陰有雨,東北,2.9 | 2,-,30.0,85,1008.1,0.0,8.8
46,08/30 17:10,29.3,陰有雨,東北,2.9 | 2,-,30.0,84,1008.0,0.0,8.8
47,08/30 17:00,30.0,陰有雨,東北,3.0 | 2,-,30.0,79,1007.7,0.0,8.8
48,08/30 16:50,30.3,陰,東北,3.4 | 3,-,-,77,1007.6,0.0,8.8
49,08/30 16:40,30.5,陰,東北,2.8 | 2,-,-,76,1007.4,0.0,8.8
50,08/30 16:30,30.5,陰,東北,3.0 | 2,-,-,77,1007.5,0.0,8.8
51,08/30 16:20,30.4,陰,東北,3.9 | 3,-,-,77,1007.3,0.0,8.8
52,08/30 16:10,30.7,陰,東北,3.0 | 2,-,-,77,1007.2,0.0,8.8
53,08/30 16:00,30.8,陰,東北,3.5 | 3,-,-,77,1007.0,0.0,8.8
54,08/30 15:50,31.0,陰,東北,2.7 | 2,-,-,77,1006.8,0.0,8.8
55,08/30 15:40,31.0,陰,東北,2.9 | 2,-,-,76,1006.5,0.0,8.8
56,08/30 15:30,31.4,陰,東北,3.5 | 3,-,-,75,1006.5,0.0,8.8
57,08/30 15:20,31.4,陰,東北,2.8 | 2,-,-,74,1006.4,0.0,8.7
58,08/30 15:10,31.5,陰,東北,3.6 | 3,-,-,75,1006.2,0.0,8.6
59,08/30 15:00,31.4,陰,北北東,3.5 | 3,-,-,76,1006.2,0.0,8.6
60,08/30 14:50,31.9,多雲,東北,3.5 | 3,12.0 | 6,30.0,74,1006.4,0.0,8.6
61,08/30 14:40,32.2,多雲,東北,3.3 | 2,12.0 | 6,30.0,73,1006.4,0.0,8.5
62,08/30 14:30,32.0,多雲,東北,3.6 | 3,12.0 | 6,30.0,74,1006.3,0.0,8.3
63,08/30 14:20,31.9,多雲,東北,3.9 | 3,12.0 | 6,30.0,74,1006.3,0.0,8.1
64,08/30 14:10,31.8,多雲,東北,3.5 | 3,12.0 | 6,30.0,74,1006.2,0.0,8.0
65,08/30 14:00,32.4,多雲,東北,4.5 | 3,12.0 | 6,30.0,71,1006.2,0.0,7.8
66,08/30 13:50,33.4,多雲,東北,3.5 | 3,-,-,66,1006.2,0.0,7.7
67,08/30 13:40,32.7,多雲,東北,3.8 | 3,-,-,68,1006.1,0.0,7.5
68,08/30 13:30,32.5,多雲,東北,3.9 | 3,-,-,68,1006.2,0.0,7.3
69,08/30 13:20,32.9,多雲,東北,3.9 | 3,-,-,68,1006.2,0.0,7.2
70,08/30 13:10,32.6,多雲,東北,3.7 | 3,-,-,69,1006.2,0.0,7.0
71,08/30 13:00,32.6,多雲,東北,3.5 | 3,-,-,71,1006.4,0.0,6.8
72,08/30 12:50,32.3,多雲,東北,4.2 | 3,-,-,70,1006.3,0.0,6.7
73,08/30 12:40,32.5,多雲,東北,3.4 | 3,-,-,71,1006.5,0.0,6.5
74,08/30 12:30,32.7,多雲,東北,3.7 | 3,-,-,70,1006.6,0.0,6.4
75,08/30 12:20,32.7,多雲,東北,3.7 | 3,-,-,70,1006.8,0.0,6.2
76,08/30 12:10,32.8,多雲,東北,3.8 | 3,-,-,70,1007.0,0.0,6.0
77,08/30 12:00,32.6,多雲,東北,3.0 | 2,-,-,70,1007.0,0.0,5.9
78,08/30 11:50,32.6,晴,東北,3.6 | 3,-,28.0,69,1007.3,0.0,5.7
79,08/30 11:40,32.0,晴,東北,3.3 | 2,-,28.0,70,1007.4,0.0,5.6
80,08/30 11:30,32.2,晴,東北,3.9 | 3,-,28.0,69,1007.5,0.0,5.4
81,08/30 11:20,32.6,晴,東北,3.4 | 3,-,28.0,67,1007.6,0.0,5.2
82,08/30 11:10,32.7,晴,東北,3.3 | 2,-,28.0,66,1007.8,0.0,5.1
83,08/30 11:00,32.8,晴,東北,3.5 | 3,-,28.0,65,1007.9,0.0,4.9
84,08/30 10:50,32.7,晴,東北,3.6 | 3,-,-,67,1008.1,0.0,4.8
85,08/30 10:40,32.3,晴,東北,3.8 | 3,-,-,68,1008.1,0.0,4.6
86,08/30 10:30,32.4,晴,東北東,3.0 | 2,-,-,67,1007.9,0.0,4.5
87,08/30 10:20,32.2,晴,東北,3.3 | 2,-,-,66,1008.0,0.0,4.3
88,08/30 10:10,32.3,晴,東北,3.4 | 3,-,-,64,1007.9,0.0,4.1
89,08/30 10:00,32.5,晴,東北,2.5 | 2,-,-,65,1008.0,0.0,4.0
90,08/30 09:50,32.8,晴,東北,2.5 | 2,-,40.0,62,1007.8,0.0,3.8
91,08/30 09:40,32.4,晴,東北,2.5 | 2,-,40.0,63,1007.8,0.0,3.7
92,08/30 09:30,32.2,晴,東北,2.9 | 2,-,40.0,64,1007.7,0.0,3.5
93,08/30 09:20,32.7,晴,北北東,2.9 | 2,-,40.0,60,1007.6,0.0,3.3
94,08/30 09:10,32.3,晴,北北東,3.3 | 2,-,40.0,60,1007.5,0.0,3.2
95,08/30 09:00,32.2,晴,東北,2.5 | 2,-,40.0,60,1007.5,0.0,3.0
96,08/30 08:50,32.2,晴,北北東,2.3 | 2,-,30.0,59,1007.4,0.0,2.9
97,08/30 08:40,32.1,晴,北,1.0 | 1,-,30.0,58,1007.2,0.0,2.7
98,08/30 08:30,31.5,晴,北北西,0.9 | 1,-,30.0,56,1007.4,0.0,2.5
99,08/30 08:20,31.2,晴,西北,0.9 | 1,-,30.0,57,1007.5,0.0,2.4
100,08/30 08:10,30.8,晴,北北西,0.8 | 1,-,30.0,58,1007.5,0.0,2.2
101,08/30 08:00,30.4,晴,北北西,1.0 | 1,-,30.0,58,1007.5,0.0,2.0
102,08/30 07:50,30.4,X,北,1.3 | 1,-,-,59,1007.7,0.0,1.9
103,08/30 07:40,29.9,X,北,0.9 | 1,-,-,59,1007.5,0.0,1.8
104,08/30 07:30,29.9,X,北北西,1.1 | 1,-,-,61,1007.6,0.0,1.6
105,08/30 07:20,29.3,X,西北,0.8 | 1,-,-,62,1007.7,0.0,1.4
106,08/30 07:10,28.9,X,西北,0.9 | 1,-,-,64,1007.7,0.0,1.3
107,08/30 07:00,28.7,X,北北西,0.5 | 1,-,-,65,1007.7,0.0,1.1
108,08/30 06:50,28.3,X,北北西,0.9 | 1,-,-,66,1007.7,0.0,1.0
109,08/30 06:40,28.1,X,西北,0.3 | 1,-,-,67,1007.8,0.0,0.8
110,08/30 06:30,28.0,X,西北,0.7 | 1,-,-,67,1007.5,0.0,0.6
111,08/30 06:20,27.8,X,北北西,0.7 | 1,-,-,67,1007.5,0.0,0.5
112,08/30 06:10,27.9,X,西北,0.6 | 1,-,-,66,1007.3,0.0,0.3
113,08/30 06:00,27.8,X,北北西,1.0 | 1,-,-,67,1007.3,0.0,0.1
114,08/30 05:50,27.9,晴,西北,0.7 | 1,-,20.0,67,1007.4,0.0,0.0
115,08/30 05:40,27.8,晴,北北西,0.5 | 1,-,20.0,67,1007.2,0.0,0.0
116,08/30 05:30,27.9,晴,北北西,0.5 | 1,-,20.0,67,1007.4,0.0,0.0
117,08/30 05:20,27.8,晴,北,0.8 | 1,-,20.0,69,1007.3,0.0,0.0
118,08/30 05:10,27.7,晴,北北西,0.7 | 1,-,20.0,69,1007.2,0.0,0.0
119,08/30 05:00,27.9,晴,北北西,0.5 | 1,-,20.0,69,1007.1,0.0,0.0
120,08/30 04:50,27.9,X,西北,0.5 | 1,-,-,69,1007.1,0.0,0.0
121,08/30 04:40,27.9,X,西北,0.5 | 1,-,-,69,1007.2,0.0,0.0
122,08/30 04:30,27.8,X,北,1.1 | 1,-,-,70,1007.1,0.0,0.0
123,08/30 04:20,27.8,X,北,0.7 | 1,-,-,70,1007.1,0.0,0.0
124,08/30 04:10,27.9,X,北北西,0.6 | 1,-,-,70,1007.1,0.0,0.0
125,08/30 04:00,27.8,X,北北西,0.5 | 1,-,-,72,1007.3,0.0,0.0
126,08/30 03:50,27.9,X,北,1.0 | 1,-,-,72,1007.3,0.0,0.0
127,08/30 03:40,28.1,X,北北西,0.6 | 1,-,-,70,1007.4,0.0,0.0
128,08/30 03:30,28.2,X,北,0.8 | 1,-,-,70,1007.6,0.0,0.0
129,08/30 03:20,28.5,X,北,0.3 | 1,-,-,67,1007.7,0.0,0.0
130,08/30 03:10,28.4,X,西北,0.3 | 1,-,-,68,1007.6,0.0,0.0
131,08/30 03:00,28.3,X,北北西,0.5 | 1,-,-,69,1007.7,0.0,0.0
132,08/30 02:50,28.2,陰,北北西,0.4 | 1,-,15.0,70,1007.7,0.0,0.0
133,08/30 02:40,28.2,陰,西北,0.6 | 1,-,15.0,70,1007.7,0.0,0.0
134,08/30 02:30,28.4,陰,北北西,1.3 | 1,-,15.0,70,1007.9,0.0,0.0
135,08/30 02:20,28.7,陰,北北東,1.9 | 2,-,15.0,68,1008.1,0.0,0.0
136,08/30 02:10,28.4,陰,北北東,1.1 | 1,-,15.0,69,1008.3,0.0,0.0
137,08/30 02:00,28.3,陰,北,1.5 | 1,-,15.0,71,1008.6,0.0,0.0
138,08/30 01:50,28.1,X,北,0.9 | 1,-,-,73,1008.7,0.0,0.0
139,08/30 01:40,28.0,X,北,1.1 | 1,-,-,74,1008.8,0.0,0.0
140,08/30 01:30,28.2,X,北,0.7 | 1,-,-,74,1008.9,0.0,0.0
141,08/30 01:20,28.5,X,北北西,0.7 | 1,-,-,72,1008.9,0.0,0.0
142,08/30 01:10,28.6,X,北,1.1 | 1,-,-,71,1009.0,0.0,0.0
143,08/30 01:00,28.6,X,北,1.0 | 1,-,-,70,1009.2,0.0,0.0
144,08/30 00:50,28.4,X,北,0.8 | 1,-,-,72,1009.2,0.0,0.0
145,08/30 00:40,28.4,X,靜風,0.2 | 0,-,-,72,1009.4,0.0,0.0
146,08/30 00:30,28.3,X,北,0.5 | 1,-,-,72,1009.5,0.0,0.0
147,08/30 00:20,28.3,X,北,0.6 | 1,-,-,73,1009.4,0.0,0.0
148,08/30 00:10,28.3,X,北,0.7 | 1,-,-,73,1009.5,0.0,0.0
149,08/30 00:00,28.3,X,北,1.0 | 1,-,-,73,1009.7,0.0,10.7
150,08/29 23:50,28.4,晴,北,0.9 | 1,-,15.0,73,1009.8,0.0,10.7
