,觀測時間,溫度(°C>>°F),天氣,風向,風力(m/s) | (級),陣風(m/s) | (級),能見度(公里),相對溼度(%),海平面氣壓(百帕),當日累積雨量(毫米),日照時數(小時)
90,09/13 09:50,-,多雲,－,-,-,40.0,-,-,-,2.6
91,09/13 09:40,-,多雲,－,-,-,40.0,-,-,-,2.4
92,09/13 09:30,-,多雲,－,-,-,40.0,-,-,-,2.3
93,09/13 09:20,-,多雲,－,-,-,40.0,-,-,-,2.1
94,09/13 09:10,-,多雲,－,-,-,40.0,-,-,-,2.0
95,09/13 09:00,31.5,多雲,北北東,1.0 | 1,-,40.0,62,1010.4,0.0,1.8
96,09/13 08:50,-,多雲,－,-,-,40.0,-,-,-,1.6
97,09/13 08:40,-,多雲,－,-,-,40.0,-,-,-,1.5
98,09/13 08:30,-,多雲,－,-,-,40.0,-,-,-,1.3
99,09/13 08:20,-,多雲,－,-,-,40.0,-,-,-,1.1
100,09/13 08:10,-,多雲,－,-,-,40.0,-,-,-,1.0
101,09/13 08:00,29.3,多雲,西北,0.5 | 1,-,40.0,64,1010.6,0.0,0.9
102,09/13 07:50,-,X,－,-,-,-,-,-,-,0.8
103,09/13 07:40,-,X,－,-,-,-,-,-,-,0.6
104,09/13 07:30,-,X,－,-,-,-,-,-,-,0.4
105,09/13 07:20,-,X,－,-,-,-,-,-,-,0.3
106,09/13 07:10,-,X,－,-,-,-,-,-,-,0.1
107,09/13 07:00,28.0,X,西北,0.5 | 1,-,-,68,1010.1,0.0,0.0
108,09/13 06:50,-,X,－,-,-,-,-,-,-,0.0
109,09/13 06:40,-,X,－,-,-,-,-,-,-,0.0
110,09/13 06:30,-,X,－,-,-,-,-,-,-,0.0
111,09/13 06:20,-,X,－,-,-,-,-,-,-,0.0
112,09/13 06:10,-,X,－,-,-,-,-,-,-,0.0
113,09/13 06:00,27.3,X,北北西,1.0 | 1,-,-,71,1009.4,0.0,0.0
114,09/13 05:50,-,晴,－,-,-,40.0,-,-,-,0.0
115,09/13 05:40,-,晴,－,-,-,40.0,-,-,-,0.0
116,09/13 05:30,-,晴,－,-,-,40.0,-,-,-,0.0
117,09/13 05:20,-,晴,－,-,-,40.0,-,-,-,0.0
118,09/13 05:10,-,晴,－,-,-,40.0,-,-,-,0.0
119,09/13 05:00,27.2,晴,北北西,1.0 | 1,-,40.0,73,1008.6,0.0,0.0
120,09/13 04:50,-,X,－,-,-,-,-,-,-,0.0
121,09/13 04:40,-,X,－,-,-,-,-,-,-,0.0
122,09/13 04:30,-,X,－,-,-,-,-,-,-,0.0
123,09/13 04:20,-,X,－,-,-,-,-,-,-,0.0
124,09/13 04:10,-,X,－,-,-,-,-,-,-,0.0
125,09/13 04:00,27.7,X,北,1.5 | 1,-,-,72,1008.0,0.0,0.0
126,09/13 03:50,-,X,－,-,-,-,-,-,-,0.0
127,09/13 03:40,-,X,－,-,-,-,-,-,-,0.0
128,09/13 03:30,-,X,－,-,-,-,-,-,-,0.0
129,09/13 03:20,-,X,－,-,-,-,-,-,-,0.0
130,09/13 03:10,-,X,－,-,-,-,-,-,-,0.0
131,09/13 03:00,27.7,X,北,0.5 | 1,-,-,75,1007.9,0.0,0.0
132,09/13 02:50,-,晴,－,-,-,35.0,-,-,-,0.0
133,09/13 02:40,-,晴,－,-,-,35.0,-,-,-,0.0
134,09/13 02:30,-,晴,－,-,-,35.0,-,-,-,0.0
135,09/13 02:20,-,晴,－,-,-,35.0,-,-,-,0.0
136,09/13 02:10,-,晴,－,-,-,35.0,-,-,-,0.0
137,09/13 02:00,28.2,晴,北,0.5 | 1,-,35.0,74,1008.7,0.0,0.0
138,09/13 01:50,-,X,－,-,-,-,-,-,-,0.0
139,09/13 01:40,-,X,－,-,-,-,-,-,-,0.0
140,09/13 01:30,-,X,－,-,-,-,-,-,-,0.0
141,09/13 01:20,-,X,－,-,-,-,-,-,-,0.0
142,09/13 01:10,-,X,－,-,-,-,-,-,-,0.0
143,09/13 01:00,28.3,X,北,2.0 | 2,-,-,77,1009.3,0.0,0.0
144,09/13 00:50,-,X,－,-,-,-,-,-,-,0.0
145,09/13 00:40,-,X,－,-,-,-,-,-,-,0.0
146,09/13 00:30,-,X,－,-,-,-,-,-,-,0.0
147,09/13 00:20,-,X,－,-,-,-,-,-,-,0.0
148,09/13 00:10,-,X,－,-,-,-,-,-,-,0.0
149,09/13 00:00,28.6,X,北,1.0 | 1,-,-,78,1010.1,0.0,11.4
150,09/12 23:50,-,晴,－,-,-,15.0,-,-,-,11.4
