,觀測時間,溫度(°C>>°F),天氣,風向,風力(m/s) | (級),陣風(m/s) | (級),能見度(公里),相對溼度(%),海平面氣壓(百帕),當日累積雨量(毫米),日照時數(小時)
36,09/01 18:50,26.0,X,南南東,4.1 | 3,-,-,91,1005.9,93.0,0.0
37,09/01 18:40,26.7,X,東南東,2.7 | 2,-,-,93,1006.1,81.5,0.0
38,09/01 18:30,27.3,X,東南東,2.5 | 2,-,-,91,1005.8,78.5,0.0
39,09/01 18:20,27.2,X,東,2.4 | 2,-,-,90,1005.6,77.5,0.0
40,09/01 18:10,26.9,X,東南東,2.8 | 2,-,-,90,1005.6,77.0,0.0
41,09/01 18:00,26.9,X,東南,3.0 | 2,-,-,92,1005.6,76.0,0.0
42,09/01 17:50,26.7,陰有雨,東南,2.5 | 2,-,8.0,91,1005.6,74.5,0.0
43,09/01 17:40,26.7,陰有雨,東南東,2.6 | 2,-,8.0,91,1005.6,74.5,0.0
44,09/01 17:30,26.6,陰有雨,東南,2.4 | 2,-,8.0,92,1005.4,74.0,0.0
45,09/01 17:20,26.7,陰有雨,東南東,2.4 | 2,-,8.0,92,1005.5,72.5,0.0
46,09/01 17:10,27.1,陰有雨,東,4.1 | 3,-,8.0,92,1005.5,68.5,0.0
47,09/01 17:00,27.1,陰有雨,東,3.0 | 2,-,8.0,90,1005.3,67.5,0.0
48,09/01 16:50,26.7,陰有雨,東南,1.6 | 2,-,-,91,1005.2,67.5,0.0
49,09/01 16:40,26.7,陰有雨,東南,1.9 | 2,-,-,91,1005.5,67.5,0.0
50,09/01 16:30,26.6,陰有雨,南南東,2.0 | 2,-,-,91,1005.3,67.0,0.0
51,09/01 16:20,26.4,陰有雨,東南,1.1 | 1,-,-,92,1005.4,67.0,0.0
52,09/01 16:10,26.3,陰有雨,東南,0.6 | 1,-,-,92,1005.4,66.5,0.0
53,09/01 16:00,26.5,陰有雨,西南,1.0 | 1,-,-,93,1005.3,66.0,0.0
54,09/01 15:50,26.6,陰有雨,西南,0.6 | 1,-,-,93,1005.5,66.0,0.0
55,09/01 15:40,26.2,陰有雨,西南,0.9 | 1,-,-,95,1005.5,66.0,0.0
56,09/01 15:30,26.2,陰有雨,西,1.7 | 2,-,-,94,1005.5,65.5,0.0
57,09/01 15:20,26.1,陰有雨,西,1.6 | 2,-,-,95,1005.5,65.5,0.0
58,09/01 15:10,25.9,陰有雨,西,1.1 | 1,-,-,94,1005.5,65.5,0.0
59,09/01 15:00,25.8,陰有雨,西,1.5 | 1,-,-,94,1005.6,65.5,0.0
60,09/01 14:50,25.6,陰有雨,西南,1.2 | 1,-,8.0,94,1005.8,65.5,0.0
61,09/01 14:40,25.6,陰有雨,南,2.0 | 2,-,8.0,94,1005.9,64.0,0.0
62,09/01 14:30,25.5,陰有雨,南南東,0.7 | 1,-,8.0,94,1006.0,57.5,0.0
63,09/01 14:20,25.7,陰有雨,南南西,1.7 | 2,-,8.0,93,1005.9,46.0,0.0
64,09/01 14:10,25.7,陰有雨,西南西,2.4 | 2,-,8.0,94,1005.8,36.5,0.0
65,09/01 14:00,26.0,陰有雨,西北西,1.5 | 1,-,8.0,93,1006.0,33.5,0.0
66,09/01 13:50,25.9,陰有雨,東南東,0.7 | 1,-,-,93,1006.3,30.5,0.0
67,09/01 13:40,25.7,陰有雨,南南西,1.3 | 1,-,-,95,1006.2,28.5,0.0
68,09/01 13:30,25.9,陰有雨,風向不定,0.6 | 1,-,-,93,1006.2,26.0,0.0
69,09/01 13:20,26.1,陰有雨,南南東,0.3 | 1,-,-,91,1006.2,16.5,0.0
70,09/01 13:10,26.3,陰有雨,南,1.2 | 1,-,-,90,1006.4,11.5,0.0
71,09/01 13:00,26.3,陰有雨,南,2.0 | 2,-,-,90,1006.2,10.0,0.0
72,09/01 12:50,26.5,陰有雨,東南東,3.5 | 3,-,-,89,1006.5,9.0,0.0
73,09/01 12:40,27.4,陰有雨,北,1.4 | 1,-,-,89,1006.4,7.5,0.0
74,09/01 12:30,27.5,陰有雨,北北東,2.3 | 2,-,-,89,1006.5,7.0,0.0
75,09/01 12:20,27.9,陰有雨,北北東,2.1 | 2,-,-,89,1006.5,6.5,0.0
76,09/01 12:10,27.8,陰有雨,北北東,1.4 | 1,-,-,89,1006.7,6.5,0.0
77,09/01 12:00,27.8,陰有雨,北北東,2.0 | 2,-,-,88,1006.8,6.0,0.0
78,09/01 11:50,28.0,陰有雨,北北東,2.5 | 2,11.0 | 6,15.0,87,1006.9,6.0,0.0
79,09/01 11:40,28.2,陰有雨,北北東,3.2 | 2,11.0 | 6,15.0,87,1007.1,6.0,0.0
80,09/01 11:30,27.9,陰有雨,北北東,3.5 | 3,11.0 | 6,15.0,87,1007.3,6.0,0.0
81,09/01 11:20,27.8,陰有雨,北北東,4.8 | 3,11.0 | 6,15.0,87,1007.3,6.0,0.0
82,09/01 11:10,27.4,陰有雨,北北東,5.1 | 3,11.0 | 6,15.0,87,1007.3,6.0,0.0
83,09/01 11:00,27.0,陰有雨,北北東,6.0 | 4,11.0 | 6,15.0,88,1007.6,6.0,0.0
84,09/01 10:50,26.8,陰,北北東,7.3 | 4,-,-,89,1007.5,6.0,0.0
85,09/01 10:40,27.9,陰,東,2.8 | 2,-,-,88,1007.6,6.0,0.0
86,09/01 10:30,28.9,陰,南南東,1.5 | 1,-,-,86,1007.5,6.0,0.0
87,09/01 10:20,28.9,陰,東南,1.5 | 1,-,-,85,1007.5,6.0,0.0
88,09/01 10:10,28.7,陰,南南東,2.1 | 2,-,-,85,1007.5,6.0,0.0
89,09/01 10:00,28.5,陰,南南東,2.0 | 2,-,-,86,1007.6,6.0,0.0
90,09/01 09:50,28.0,陰有雨,南南東,1.5 | 1,-,15.0,87,1007.7,6.0,0.0
91,09/01 09:40,27.6,陰有雨,東南,2.7 | 2,-,15.0,87,1007.8,6.0,0.0
92,09/01 09:30,27.2,陰有雨,南南東,2.0 | 2,-,15.0,88,1007.7,6.0,0.0
93,09/01 09:20,27.0,陰有雨,南,2.0 | 2,-,15.0,88,1007.6,6.0,0.0
94,09/01 09:10,27.4,陰有雨,東南,2.1 | 2,-,15.0,87,1007.6,6.0,0.0
95,09/01 09:00,27.1,陰有雨,南南東,2.0 | 2,-,15.0,87,1007.6,6.0,0.0
96,09/01 08:50,26.9,陰,南,4.3 | 3,-,20.0,88,1007.3,4.5,0.0
97,09/01 08:40,27.4,陰,南,3.8 | 3,-,20.0,85,1007.5,1.5,0.0
98,09/01 08:30,28.1,陰,－,-,-,20.0,84,1007.2,1.5,0.0
99,09/01 08:20,28.3,陰,－,-,-,20.0,84,1007.2,1.5,0.0
100,09/01 08:10,28.1,陰,－,-,-,20.0,85,1007.1,1.5,0.0
101,09/01 08:00,28.2,陰,西南,1.0 | 1,-,20.0,84,1007.0,1.5,0.0
102,09/01 07:50,27.9,X,－,-,-,-,87,1006.9,1.5,0.0
103,09/01 07:40,28.0,X,－,-,-,-,88,1006.8,1.5,0.0
104,09/01 07:30,27.6,X,－,-,-,-,88,1006.8,1.5,0.0
105,09/01 07:20,27.3,X,－,-,-,-,90,1006.8,1.5,0.0
106,09/01 07:10,27.4,X,－,-,-,-,89,1006.7,1.5,0.0
107,09/01 07:00,26.8,X,南,0.5 | 1,-,-,92,1006.6,1.5,0.0
108,09/01 06:50,26.6,X,－,-,-,-,90,1006.6,1.5,0.0
109,09/01 06:40,26.6,X,－,-,-,-,90,1006.6,1.5,0.0
110,09/01 06:30,26.5,X,－,-,-,-,91,1006.7,1.5,0.0
111,09/01 06:20,26.7,X,－,-,-,-,88,1006.6,1.5,0.0
112,09/01 06:10,26.4,X,－,-,-,-,90,1006.5,1.5,0.0
113,09/01 06:00,26.3,X,靜風,0.0 | 0,-,-,89,1006.4,1.5,0.0
114,09/01 05:50,26.2,陰有雨,－,-,-,8.0,90,1006.2,1.5,0.0
115,09/01 05:40,26.3,陰有雨,－,-,-,8.0,88,1006.2,1.5,0.0
116,09/01 05:30,26.2,陰有雨,－,-,-,8.0,88,1006.2,1.5,0.0
117,09/01 05:20,26.2,陰有雨,－,-,-,8.0,89,1006.2,1.5,0.0
118,09/01 05:10,26.2,陰有雨,－,-,-,8.0,88,1006.2,1.0,0.0
119,09/01 05:00,26.2,陰有雨,南,0.5 | 1,-,8.0,88,1006.2,1.0,0.0
120,09/01 04:50,26.5,X,－,-,-,-,85,1006.1,1.0,0.0
121,09/01 04:40,26.6,X,－,-,-,-,84,1006.0,1.0,0.0
122,09/01 04:30,26.6,X,－,-,-,-,84,1006.0,1.0,0.0
123,09/01 04:20,26.5,X,－,-,-,-,85,1006.0,1.0,0.0
124,09/01 04:10,26.4,X,－,-,-,-,86,1005.9,1.0,0.0
125,09/01 04:00,26.3,X,南,3.0 | 2,-,-,87,1006.2,0.5,0.0
126,09/01 03:50,26.4,X,－,-,-,-,87,1006.3,0.5,0.0
127,09/01 03:40,26.3,X,－,-,-,-,87,1006.4,0.5,0.0
128,09/01 03:30,26.5,X,－,-,-,-,86,1006.3,0.5,0.0
129,09/01 03:20,26.4,X,－,-,-,-,87,1006.3,-,0.0
130,09/01 03:10,26.5,X,南,4.3 | 3,-,-,87,1006.4,-,0.0
131,09/01 03:00,26.8,X,南,2.5 | 2,-,-,86,1006.5,0.0,0.0
132,09/01 02:50,26.9,X,南南東,1.6 | 2,-,-,86,1006.5,0.0,0.0
133,09/01 02:40,28.0,X,東北,2.0 | 2,-,-,85,1006.5,0.0,0.0
134,09/01 02:30,27.9,X,北北東,2.0 | 2,-,-,87,1006.6,0.0,0.0
135,09/01 02:20,28.0,X,北北東,2.0 | 2,-,-,86,1006.6,0.0,0.0
136,09/01 02:10,28.0,X,北北東,2.9 | 2,-,-,86,1006.7,0.0,0.0
137,09/01 02:00,28.0,X,北北東,3.0 | 2,-,-,85,1006.8,0.0,0.0
138,09/01 01:50,28.1,X,北北東,3.6 | 3,-,-,84,1006.8,0.0,0.0
139,09/01 01:40,28.1,X,東北,2.3 | 2,-,-,83,1006.8,0.0,0.0
140,09/01 01:30,28.0,X,北,2.5 | 2,-,-,84,1006.8,0.0,0.0
141,09/01 01:20,28.0,X,北北東,3.2 | 2,-,-,84,1006.9,0.0,0.0
142,09/01 01:10,28.0,X,北北東,3.0 | 2,-,-,83,1006.9,0.0,0.0
143,09/01 01:00,28.0,X,北北東,3.0 | 2,-,-,83,1006.9,0.0,0.0
144,09/01 00:50,28.0,X,北北東,4.7 | 3,-,-,83,1006.9,0.0,0.0
145,09/01 00:40,28.0,X,北北東,3.1 | 2,-,-,83,1007.1,0.0,0.0
146,09/01 00:30,27.8,X,北北東,2.5 | 2,-,-,84,1007.2,0.0,0.0
147,09/01 00:20,28.0,X,北,2.9 | 2,-,-,81,1007.3,0.0,0.0
148,09/01 00:10,28.2,X,北,2.5 | 2,-,-,80,1007.3,0.0,0.0
149,09/01 00:00,28.2,X,北,2.5 | 2,-,-,81,1007.6,8.0,4.0
150,08/31 23:50,28.3,X,北北東,3.8 | 3,-,-,80,1007.6,8.0,4.0
