,觀測時間,溫度(°C>>°F),天氣,風向,風力(m/s) | (級),陣風(m/s) | (級),能見度(公里),相對溼度(%),海平面氣壓(百帕),當日累積雨量(毫米),日照時數(小時)
41,08/26 18:00,29.4,X,東北東,3.5 | 3,-,-,82,1009.1,0.0,9.9
42,08/26 17:50,29.4,晴,東北東,4.7 | 3,12.5 | 6,25.0,82,1009.2,0.0,9.9
43,08/26 17:40,29.5,晴,東北東,4.5 | 3,12.5 | 6,25.0,82,1009.2,0.0,9.9
44,08/26 17:30,29.7,晴,東北東,5.0 | 3,12.5 | 6,25.0,81,1009.3,0.0,9.9
45,08/26 17:20,29.9,晴,東北東,4.6 | 3,12.5 | 6,25.0,80,1009.3,0.0,9.7
46,08/26 17:10,29.8,晴,東北東,4.5 | 3,12.5 | 6,25.0,80,1009.3,0.0,9.6
47,08/26 17:00,30.0,晴,東北東,4.5 | 3,12.5 | 6,25.0,80,1009.4,0.0,9.6
48,08/26 16:50,31.0,多雲,東北東,3.9 | 3,-,-,78,1009.3,0.0,9.5
49,08/26 16:40,31.0,多雲,東北,4.3 | 3,-,-,80,1009.3,0.0,9.4
50,08/26 16:30,31.0,多雲,東北,4.9 | 3,-,-,78,1009.2,0.0,9.2
51,08/26 16:20,30.3,多雲,東北,5.9 | 4,-,-,80,1009.1,0.0,9.1
52,08/26 16:10,30.5,多雲,東北,4.8 | 3,-,-,79,1009.0,0.0,9.1
53,08/26 16:00,30.6,多雲,東北東,5.0 | 3,-,-,76,1009.2,0.0,9.0
54,08/26 15:50,30.6,多雲,東,5.5 | 4,12.5 | 6,-,76,1009.0,0.0,9.0
55,08/26 15:40,30.8,多雲,東,3.8 | 3,12.5 | 6,-,76,1009.0,0.0,9.0
56,08/26 15:30,30.9,多雲,東,3.3 | 2,12.5 | 6,-,73,1009.1,0.0,9.0
57,08/26 15:20,31.3,多雲,東北東,4.5 | 3,12.5 | 6,-,73,1009.1,0.0,9.0
58,08/26 15:10,31.7,多雲,東,5.0 | 3,12.5 | 6,-,71,1009.0,0.0,8.9
59,08/26 15:00,32.1,多雲,東,4.0 | 3,12.5 | 6,-,71,1009.0,0.0,8.7
60,08/26 14:50,31.5,多雲,東,5.3 | 3,12.0 | 6,25.0,74,1008.9,0.0,8.6
61,08/26 14:40,31.8,多雲,東北東,6.3 | 4,12.0 | 6,25.0,75,1008.8,0.0,8.4
62,08/26 14:30,31.9,多雲,東北東,5.1 | 3,12.0 | 6,25.0,72,1008.9,0.0,8.2
63,08/26 14:20,31.7,多雲,東,5.8 | 4,12.0 | 6,25.0,70,1009.0,0.0,8.1
64,08/26 14:10,32.4,多雲,東北東,6.3 | 4,12.0 | 6,25.0,69,1008.9,0.0,-
65,08/26 14:00,32.1,多雲,東,4.5 | 3,12.0 | 6,25.0,69,1008.9,0.0,7.8
66,08/26 13:50,32.1,晴,東,4.6 | 3,11.5 | 6,-,68,1008.7,0.0,7.6
67,08/26 13:40,33.2,晴,東,5.6 | 4,11.5 | 6,-,64,1008.8,0.0,7.5
68,08/26 13:30,33.1,晴,東,5.1 | 3,11.5 | 6,-,65,1009.0,0.0,7.4
69,08/26 13:20,33.1,晴,東,4.8 | 3,11.5 | 6,-,65,1009.3,0.0,7.2
70,08/26 13:10,33.1,晴,東,5.2 | 3,11.5 | 6,-,65,1009.5,0.0,7.1
71,08/26 13:00,32.9,晴,東,5.0 | 3,11.5 | 6,-,65,1009.5,0.0,6.9
72,08/26 12:50,32.9,晴,東,5.7 | 4,12.0 | 6,-,66,1009.6,0.0,6.8
73,08/26 12:40,32.6,晴,東,5.3 | 3,12.0 | 6,-,64,1009.5,0.0,6.6
74,08/26 12:30,32.8,晴,東,5.2 | 3,12.0 | 6,-,70,1009.6,0.0,6.4
75,08/26 12:20,32.4,晴,東,4.1 | 3,12.0 | 6,-,70,1009.7,0.0,6.3
76,08/26 12:10,32.7,晴,東,4.0 | 3,12.0 | 6,-,71,1009.8,0.0,6.1
77,08/26 12:00,32.5,晴,東,4.5 | 3,12.0 | 6,-,72,1009.8,0.0,5.9
78,08/26 11:50,32.3,晴,東,4.2 | 3,11.0 | 6,25.0,72,1009.8,0.0,5.8
79,08/26 11:40,32.1,晴,東,5.7 | 4,11.0 | 6,25.0,72,1009.7,0.0,5.6
80,08/26 11:30,32.5,晴,東,4.7 | 3,11.0 | 6,25.0,71,1009.7,0.0,5.4
81,08/26 11:20,32.7,晴,東北東,5.8 | 4,11.0 | 6,25.0,71,1009.7,0.0,5.3
82,08/26 11:10,32.4,晴,東,6.3 | 4,11.0 | 6,25.0,70,1009.7,0.0,5.1
83,08/26 11:00,32.2,晴,東北東,6.0 | 4,11.0 | 6,25.0,71,1009.8,0.0,4.9
84,08/26 10:50,32.6,晴,東,6.1 | 4,-,-,69,1009.7,0.0,4.8
85,08/26 10:40,32.6,晴,東,6.0 | 4,-,-,69,1009.8,0.0,4.6
86,08/26 10:30,32.5,晴,東,5.6 | 4,-,-,70,1009.8,0.0,4.4
87,08/26 10:20,32.6,晴,東,6.4 | 4,-,-,69,1009.9,0.0,4.3
88,08/26 10:10,32.8,晴,東,6.1 | 4,-,-,68,1010.0,0.0,4.1
89,08/26 10:00,32.4,晴,東,6.0 | 4,-,-,68,1010.2,0.0,3.9
90,08/26 09:50,32.2,晴,東,5.5 | 4,-,25.0,69,1010.3,0.0,3.8
91,08/26 09:40,32.4,晴,東,5.2 | 3,-,25.0,67,1010.3,0.0,3.6
92,08/26 09:30,32.2,晴,東,5.1 | 3,-,25.0,67,1010.2,0.0,3.4
93,08/26 09:20,31.9,晴,東,5.6 | 4,-,25.0,69,1010.2,0.0,3.3
94,08/26 09:10,31.9,晴,東,3.8 | 3,-,25.0,69,1010.1,0.0,3.1
95,08/26 09:00,31.8,晴,東,4.0 | 3,-,25.0,71,1010.1,0.0,2.9
96,08/26 08:50,31.8,晴,東北東,3.3 | 2,-,25.0,74,1010.1,0.0,2.8
97,08/26 08:40,31.0,晴,東北東,3.2 | 2,-,25.0,74,1010.3,0.0,2.6
98,08/26 08:30,30.9,晴,東北,2.2 | 2,-,25.0,75,1010.2,0.0,2.4
99,08/26 08:20,31.3,晴,北北東,2.5 | 2,-,25.0,77,1010.1,0.0,2.3
100,08/26 08:10,30.5,晴,東北,2.8 | 2,-,25.0,76,1010.0,0.0,2.1
101,08/26 08:00,30.6,晴,北北東,1.5 | 1,-,25.0,76,1009.9,0.0,1.9
102,08/26 07:50,30.1,X,北北東,2.3 | 2,-,-,76,1009.8,0.0,1.8
103,08/26 07:40,30.0,X,北,2.4 | 2,-,-,77,1009.7,0.0,1.6
104,08/26 07:30,29.8,X,北,2.1 | 2,-,-,79,1009.7,0.0,1.4
105,08/26 07:20,29.5,X,北北東,2.0 | 2,-,-,81,1009.5,0.0,1.3
106,08/26 07:10,29.1,X,北北東,1.9 | 2,-,-,82,1009.3,0.0,1.1
107,08/26 07:00,28.7,X,北,2.0 | 2,-,-,83,1009.3,0.0,0.9
108,08/26 06:50,28.2,X,北,2.2 | 2,-,-,83,1009.3,0.0,0.8
109,08/26 06:40,27.7,X,北,0.8 | 1,-,-,83,1009.2,0.0,0.6
110,08/26 06:30,27.3,X,西南,0.6 | 1,-,-,83,1009.1,0.0,0.5
111,08/26 06:20,27.0,X,西南,1.3 | 1,-,-,83,1009.1,0.0,0.3
112,08/26 06:10,27.0,X,西南,0.3 | 1,-,-,82,1009.1,0.0,0.2
113,08/26 06:00,26.7,X,西南,1.0 | 1,-,-,83,1009.1,0.0,0.0
114,08/26 05:50,26.2,晴,南南西,0.3 | 1,-,15.0,86,1009.1,0.0,0.0
115,08/26 05:40,26.1,晴,西南西,0.4 | 1,-,15.0,86,1008.9,0.0,0.0
116,08/26 05:30,26.7,晴,西南,1.1 | 1,-,15.0,82,1008.7,0.0,0.0
117,08/26 05:20,26.5,晴,南,1.1 | 1,-,15.0,84,1008.7,0.0,0.0
118,08/26 05:10,26.5,晴,南南西,1.2 | 1,-,15.0,84,1008.7,0.0,0.0
119,08/26 05:00,26.6,晴,西南,1.5 | 1,-,15.0,85,1008.7,0.0,0.0
120,08/26 04:50,26.9,X,南南西,0.8 | 1,-,-,83,1008.7,0.0,0.0
121,08/26 04:40,26.7,X,西南,1.1 | 1,-,-,84,1008.7,0.0,0.0
122,08/26 04:30,26.7,X,西南,1.0 | 1,-,-,85,1008.6,0.0,0.0
123,08/26 04:20,26.9,X,靜風,0.1 | 0,-,-,85,1008.5,0.0,0.0
124,08/26 04:10,26.5,X,靜風,0.1 | 0,-,-,86,1008.4,0.0,0.0
125,08/26 04:00,26.7,X,靜風,0.0 | 0,-,-,86,1008.5,0.0,0.0
126,08/26 03:50,26.5,X,靜風,0.1 | 0,-,-,85,1008.4,0.0,0.0
127,08/26 03:40,26.5,X,西北,0.3 | 1,-,-,84,1008.5,0.0,0.0
128,08/26 03:30,26.7,X,西,1.5 | 1,-,-,83,1008.3,0.0,0.0
129,08/26 03:20,26.9,X,西南,0.8 | 1,-,-,82,1008.3,0.0,0.0
130,08/26 03:10,27.1,X,西南,0.9 | 1,-,-,81,1008.3,0.0,0.0
131,08/26 03:00,27.2,X,西南,1.0 | 1,-,-,81,1008.1,0.0,0.0
132,08/26 02:50,27.2,X,西,1.1 | 1,-,-,82,1008.0,0.0,0.0
133,08/26 02:40,27.5,X,南南西,0.7 | 1,-,-,81,1008.0,0.0,0.0
134,08/26 02:30,27.4,X,西南西,1.5 | 1,-,-,83,1008.1,0.0,0.0
135,08/26 02:20,27.3,X,西北西,1.4 | 1,-,-,85,1008.3,0.0,0.0
136,08/26 02:10,27.5,X,北,1.1 | 1,-,-,86,1008.4,0.0,0.0
137,08/26 02:00,27.4,X,北,2.0 | 2,-,-,86,1008.6,0.0,0.0
138,08/26 01:50,27.7,X,北,2.3 | 2,-,-,86,1008.6,0.0,0.0
139,08/26 01:40,27.6,X,北,2.1 | 2,-,-,86,1008.6,0.0,0.0
140,08/26 01:30,27.6,X,北,2.5 | 2,-,-,86,1008.8,0.0,0.0
141,08/26 01:20,27.6,X,北,2.5 | 2,-,-,86,1008.9,0.0,0.0
142,08/26 01:10,27.7,X,北,1.8 | 2,-,-,85,1009.0,0.0,0.0
143,08/26 01:00,27.8,X,北北西,2.0 | 2,-,-,85,1009.1,0.0,0.0
144,08/26 00:50,27.7,X,北,1.6 | 2,-,-,86,1009.0,0.0,0.0
145,08/26 00:40,27.7,X,北,2.1 | 2,-,-,86,1009.1,0.0,0.0
146,08/26 00:30,27.5,X,北,2.4 | 2,-,-,86,1009.1,0.0,0.0
147,08/26 00:20,27.8,X,北,2.6 | 2,-,-,85,1009.3,0.0,0.0
148,08/26 00:10,27.8,X,北,2.5 | 2,-,-,85,1009.3,0.0,0.0
149,08/26 00:00,27.8,X,北,2.5 | 2,-,-,85,1009.4,0.0,9.7
150,08/25 23:50,27.8,X,北,2.7 | 2,-,-,84,1009.5,0.0,9.7
