,觀測時間,溫度(°C>>°F),天氣,風向,風力(m/s) | (級),陣風(m/s) | (級),能見度(公里),相對溼度(%),海平面氣壓(百帕),當日累積雨量(毫米),日照時數(小時)
30,08/31 19:50,28.6,X,儀器調校中,儀器調校中,-,-,82,1007.1,0.0,2.0
31,08/31 19:40,28.5,X,儀器調校中,儀器調校中,-,-,83,1007.0,0.0,2.0
32,08/31 19:30,28.5,X,儀器調校中,儀器調校中,-,-,83,1006.9,0.0,2.0
33,08/31 19:20,28.5,X,儀器調校中,儀器調校中,-,-,84,1006.8,0.0,2.0
34,08/31 19:10,28.5,X,儀器調校中,儀器調校中,-,-,84,1006.7,0.0,2.0
35,08/31 19:00,28.5,X,儀器調校中,儀器調校中,-,-,84,1006.7,0.0,2.0
36,08/31 18:50,28.4,X,儀器調校中,儀器調校中,-,-,84,1006.7,0.0,2.0
37,08/31 18:40,28.3,X,儀器調校中,儀器調校中,-,-,84,1006.7,0.0,2.0
38,08/31 18:30,28.3,X,儀器調校中,儀器調校中,-,-,84,1006.6,0.0,2.0
39,08/31 18:20,28.3,X,儀器調校中,儀器調校中,-,-,84,1006.5,0.0,2.0
40,08/31 18:10,28.6,X,儀器調校中,儀器調校中,-,-,83,1006.5,0.0,2.0
41,08/31 18:00,28.8,X,儀器調校中,儀器調校中,-,-,81,1006.6,0.0,2.0
42,08/31 17:50,28.9,陰,儀器調校中,儀器調校中,-,10.0,81,1006.6,0.0,2.0
43,08/31 17:40,29.0,陰,儀器調校中,儀器調校中,-,10.0,81,1006.5,0.0,2.0
44,08/31 17:30,29.0,陰,儀器調校中,儀器調校中,-,10.0,81,1006.2,0.0,2.0
45,08/31 17:20,28.9,陰,儀器調校中,儀器調校中,-,10.0,83,1006.2,0.0,2.0
46,08/31 17:10,29.0,陰,儀器調校中,儀器調校中,-,10.0,84,1006.2,0.0,2.0
47,08/31 17:00,29.2,陰,儀器調校中,儀器調校中,-,10.0,83,1006.3,0.0,2.0
48,08/31 16:50,29.3,陰,儀器調校中,儀器調校中,-,-,82,1006.2,0.0,2.0
49,08/31 16:40,29.4,陰,儀器調校中,儀器調校中,-,-,81,1006.2,0.0,2.0
50,08/31 16:30,29.2,陰,儀器調校中,儀器調校中,-,-,80,1006.0,0.0,2.0
51,08/31 16:20,29.3,陰,儀器調校中,儀器調校中,-,-,81,1006.1,0.0,2.0
52,08/31 16:10,29.6,陰,儀器調校中,儀器調校中,-,-,80,1006.2,0.0,2.0
53,08/31 16:00,29.7,陰,儀器調校中,儀器調校中,-,-,79,1006.3,0.0,2.0
54,08/31 15:50,29.6,陰,儀器調校中,儀器調校中,-,-,79,1006.2,0.0,2.0
55,08/31 15:40,29.6,陰,儀器調校中,儀器調校中,-,-,79,1006.0,0.0,2.0
56,08/31 15:30,29.9,陰,儀器調校中,儀器調校中,-,-,77,1006.0,0.0,2.0
57,08/31 15:20,30.2,陰,儀器調校中,儀器調校中,-,-,76,1005.8,0.0,2.0
58,08/31 15:10,30.1,陰,儀器調校中,儀器調校中,-,-,76,1005.8,0.0,2.0
59,08/31 15:00,30.1,陰,儀器調校中,儀器調校中,-,-,75,1005.7,0.0,2.0
60,08/31 14:50,30.2,陰,儀器調校中,儀器調校中,-,12.0,76,1005.7,0.0,2.0
61,08/31 14:40,30.2,陰,儀器調校中,儀器調校中,-,12.0,74,1005.7,0.0,2.0
62,08/31 14:30,30.2,陰,儀器調校中,儀器調校中,-,12.0,75,1005.9,0.0,2.0
63,08/31 14:20,30.1,陰,儀器調校中,儀器調校中,-,12.0,76,1006.1,0.0,2.0
64,08/31 14:10,29.7,陰,儀器調校中,儀器調校中,-,12.0,76,1006.5,0.0,2.0
65,08/31 14:00,29.6,陰,儀器調校中,儀器調校中,-,12.0,76,1006.5,0.0,2.0
66,08/31 13:50,29.6,陰,儀器調校中,儀器調校中,-,-,76,1006.3,0.0,2.0
67,08/31 13:40,29.7,陰,儀器調校中,儀器調校中,-,-,77,1006.2,0.0,2.0
68,08/31 13:30,29.9,陰,儀器調校中,儀器調校中,-,-,73,1006.3,0.0,2.0
69,08/31 13:20,30.0,陰,儀器調校中,儀器調校中,-,-,73,1006.3,0.0,2.0
70,08/31 13:10,30.1,陰,儀器調校中,儀器調校中,-,-,73,1006.4,0.0,2.0
71,08/31 13:00,30.0,陰,儀器調校中,儀器調校中,-,-,72,1006.8,0.0,2.0
72,08/31 12:50,30.2,陰,儀器調校中,儀器調校中,-,-,71,1007.2,0.0,2.0
73,08/31 12:40,30.0,陰,儀器調校中,儀器調校中,-,-,72,1007.5,0.0,2.0
74,08/31 12:30,30.0,陰,儀器調校中,儀器調校中,-,-,72,1007.4,0.0,2.0
75,08/31 12:20,30.3,陰,儀器調校中,儀器調校中,-,-,72,1007.8,0.0,2.0
76,08/31 12:10,30.5,陰,儀器調校中,儀器調校中,-,-,70,1007.9,0.0,2.0
77,08/31 12:00,30.3,陰,儀器調校中,儀器調校中,-,-,72,1008.0,0.0,2.0
78,08/31 11:50,30.1,陰,儀器調校中,儀器調校中,-,12.0,71,1008.2,0.0,2.0
79,08/31 11:40,30.3,陰,儀器調校中,儀器調校中,-,12.0,70,1008.5,0.0,2.0
80,08/31 11:30,30.4,陰,儀器調校中,儀器調校中,-,12.0,71,1008.6,0.0,2.0
81,08/31 11:20,30.3,陰,儀器調校中,儀器調校中,-,12.0,69,1008.9,0.0,2.0
82,08/31 11:10,30.4,陰,儀器調校中,儀器調校中,-,12.0,68,1009.3,0.0,2.0
83,08/31 11:00,30.8,陰,儀器調校中,儀器調校中,-,12.0,67,1009.3,0.0,2.0
84,08/31 10:50,30.7,多雲,儀器調校中,儀器調校中,-,-,68,1009.4,0.0,2.0
85,08/31 10:40,30.7,多雲,儀器調校中,儀器調校中,-,-,68,1009.4,0.0,2.0
86,08/31 10:30,30.6,多雲,儀器調校中,儀器調校中,-,-,70,1009.4,0.0,2.0
87,08/31 10:20,30.5,多雲,儀器調校中,儀器調校中,-,-,68,1009.3,0.0,2.0
88,08/31 10:10,31.1,多雲,儀器調校中,儀器調校中,-,-,64,1009.5,0.0,2.0
89,08/31 10:00,30.8,多雲,儀器調校中,儀器調校中,-,-,65,1009.4,0.0,2.0
90,08/31 09:50,30.8,多雲,儀器調校中,儀器調校中,-,15.0,64,1009.4,0.0,1.9
91,08/31 09:40,30.8,多雲,儀器調校中,儀器調校中,-,15.0,66,1009.3,0.0,1.9
92,08/31 09:30,31.0,多雲,儀器調校中,儀器調校中,-,15.0,65,1009.1,0.0,1.9
93,08/31 09:20,30.8,多雲,儀器調校中,儀器調校中,-,15.0,64,1008.9,0.0,1.9
94,08/31 09:10,30.9,多雲,儀器調校中,儀器調校中,-,15.0,64,1008.8,0.0,1.9
95,08/31 09:00,30.9,多雲,儀器調校中,儀器調校中,-,15.0,64,1008.7,0.0,1.8
96,08/31 08:50,30.6,多雲,儀器調校中,儀器調校中,-,20.0,66,1008.8,0.0,1.6
97,08/31 08:40,30.9,多雲,儀器調校中,儀器調校中,-,20.0,67,1008.7,0.0,1.4
98,08/31 08:30,30.3,多雲,儀器調校中,儀器調校中,-,20.0,67,1008.8,0.0,1.3
99,08/31 08:20,30.2,多雲,儀器調校中,儀器調校中,-,20.0,68,1008.7,0.0,1.1
100,08/31 08:10,29.9,多雲,儀器調校中,儀器調校中,-,20.0,66,1008.8,0.0,0.9
101,08/31 08:00,29.2,多雲,儀器調校中,儀器調校中,-,20.0,66,1008.7,0.0,0.8
102,08/31 07:50,29.2,X,儀器調校中,儀器調校中,-,-,67,1008.7,0.0,0.7
103,08/31 07:40,28.9,X,儀器調校中,儀器調校中,-,-,66,1008.6,0.0,0.6
104,08/31 07:30,29.0,X,儀器調校中,儀器調校中,-,-,67,1008.6,0.0,0.5
105,08/31 07:20,28.4,X,儀器調校中,儀器調校中,-,-,68,1008.5,0.0,0.4
106,08/31 07:10,28.3,X,儀器調校中,儀器調校中,-,-,67,1008.4,0.0,0.4
107,08/31 07:00,28.1,X,儀器調校中,儀器調校中,-,-,68,1008.3,0.0,0.4
108,08/31 06:50,28.2,X,儀器調校中,儀器調校中,-,-,69,1008.2,0.0,0.2
109,08/31 06:40,28.6,X,儀器調校中,儀器調校中,-,-,69,1008.0,0.0,0.1
110,08/31 06:30,28.5,X,儀器調校中,儀器調校中,-,-,68,1008.1,0.0,0.0
111,08/31 06:20,27.5,X,儀器調校中,儀器調校中,-,-,71,1007.9,0.0,0.0
112,08/31 06:10,27.2,X,儀器調校中,儀器調校中,-,-,71,1007.7,0.0,0.0
113,08/31 06:00,27.4,X,儀器調校中,儀器調校中,-,-,71,1007.8,0.0,0.0
114,08/31 05:50,27.6,多雲,儀器調校中,儀器調校中,-,12.0,71,1007.7,0.0,0.0
115,08/31 05:40,28.2,多雲,儀器調校中,儀器調校中,-,12.0,67,1007.5,0.0,0.0
116,08/31 05:30,28.1,多雲,儀器調校中,儀器調校中,-,12.0,67,1007.4,0.0,0.0
117,08/31 05:20,27.1,多雲,儀器調校中,儀器調校中,-,12.0,72,1007.3,0.0,0.0
118,08/31 05:10,27.2,多雲,儀器調校中,儀器調校中,-,12.0,71,1007.0,0.0,0.0
119,08/31 05:00,27.5,多雲,儀器調校中,儀器調校中,-,12.0,72,1007.0,0.0,0.0
120,08/31 04:50,27.9,X,儀器調校中,儀器調校中,-,-,71,1006.7,0.0,0.0
121,08/31 04:40,28.1,X,儀器調校中,儀器調校中,-,-,69,1006.8,0.0,0.0
122,08/31 04:30,28.1,X,儀器調校中,儀器調校中,-,-,67,1006.8,0.0,0.0
123,08/31 04:20,28.1,X,儀器調校中,儀器調校中,-,-,65,1007.1,0.0,0.0
124,08/31 04:10,27.6,X,儀器調校中,儀器調校中,-,-,72,1007.0,0.0,0.0
125,08/31 04:00,27.9,X,儀器調校中,儀器調校中,-,-,69,1006.9,0.0,0.0
126,08/31 03:50,28.2,X,儀器調校中,儀器調校中,-,-,67,1007.1,0.0,0.0
127,08/31 03:40,28.1,X,儀器調校中,儀器調校中,-,-,68,1006.9,0.0,0.0
128,08/31 03:30,28.4,X,儀器調校中,儀器調校中,-,-,65,1006.7,0.0,0.0
129,08/31 03:20,28.6,X,儀器調校中,儀器調校中,-,-,65,1006.7,0.0,0.0
130,08/31 03:10,28.5,X,儀器調校中,儀器調校中,-,-,65,1006.6,0.0,0.0
131,08/31 03:00,28.2,X,儀器調校中,儀器調校中,-,-,67,1006.8,0.0,0.0
132,08/31 02:50,28.1,多雲,儀器調校中,儀器調校中,-,12.0,69,1006.9,0.0,0.0
133,08/31 02:40,27.8,多雲,儀器調校中,儀器調校中,-,12.0,72,1006.9,0.0,0.0
134,08/31 02:30,28.6,多雲,儀器調校中,儀器調校中,-,12.0,65,1007.3,0.0,0.0
135,08/31 02:20,28.7,多雲,儀器調校中,儀器調校中,-,12.0,65,1007.5,0.0,0.0
136,08/31 02:10,28.7,多雲,儀器調校中,儀器調校中,-,12.0,66,1007.6,0.0,0.0
137,08/31 02:00,28.2,多雲,儀器調校中,儀器調校中,-,12.0,72,1007.6,0.0,0.0
138,08/31 01:50,28.1,X,儀器調校中,儀器調校中,-,-,72,1007.8,0.0,0.0
139,08/31 01:40,28.2,X,儀器調校中,儀器調校中,-,-,72,1008.2,0.0,0.0
140,08/31 01:30,28.3,X,儀器調校中,儀器調校中,-,-,72,1008.3,0.0,0.0
141,08/31 01:20,29.4,X,儀器調校中,儀器調校中,-,-,66,1008.2,0.0,0.0
142,08/31 01:10,29.3,X,儀器調校中,儀器調校中,-,-,67,1008.4,0.0,0.0
143,08/31 01:00,29.2,X,儀器調校中,儀器調校中,-,-,68,1008.6,0.0,0.0
144,08/31 00:50,29.2,X,儀器調校中,儀器調校中,-,-,68,1008.5,0.0,0.0
145,08/31 00:40,29.0,X,儀器調校中,儀器調校中,-,-,70,1008.6,0.0,0.0
146,08/31 00:30,29.2,X,儀器調校中,儀器調校中,-,-,69,1008.6,0.0,0.0
147,08/31 00:20,29.1,X,儀器調校中,儀器調校中,-,-,71,1008.6,0.0,0.0
148,08/31 00:10,28.9,X,儀器調校中,儀器調校中,-,-,72,1008.4,0.0,0.0
149,08/31 00:00,29.2,X,儀器調校中,儀器調校中,-,-,69,1008.3,0.0,5.1
150,08/30 23:50,29.3,陰,儀器調校中,儀器調校中,-,12.0,68,1008.2,0.0,5.1
