,觀測時間,溫度(°C>>°F),天氣,風向,風力(m/s) | (級),陣風(m/s) | (級),能見度(公里),相對溼度(%),海平面氣壓(百帕),當日累積雨量(毫米),日照時數(小時)
30,09/07 19:50,29.4,X,東南,2.2 | 2,-,-,83,1009.9,0.0,8.6
31,09/07 19:40,29.4,X,東南,2.5 | 2,-,-,83,1009.7,0.0,8.6
32,09/07 19:30,29.4,X,東南,2.3 | 2,-,-,82,1009.5,0.0,8.6
33,09/07 19:20,29.3,X,東南,2.2 | 2,-,-,82,1009.5,0.0,8.6
34,09/07 19:10,29.3,X,東南,2.8 | 2,-,-,82,1009.4,0.0,8.6
35,09/07 19:00,29.2,X,東南,2.5 | 2,-,-,82,1009.2,0.0,8.6
36,09/07 18:50,29.3,X,南南東,3.5 | 3,-,-,81,1009.0,0.0,8.6
37,09/07 18:40,29.4,X,南南東,3.4 | 3,-,-,81,1008.8,0.0,8.6
38,09/07 18:30,29.2,X,南南東,4.2 | 3,-,-,82,1008.8,0.0,8.6
39,09/07 18:20,29.2,X,南南東,2.9 | 2,-,-,82,1008.7,0.0,8.6
40,09/07 18:10,29.2,X,南南東,3.2 | 2,-,-,82,1008.7,0.0,8.6
41,09/07 18:00,29.3,X,南南東,4.5 | 3,-,-,81,1008.6,0.0,8.6
42,09/07 17:50,29.2,陰,南南東,4.0 | 3,-,12.0,82,1008.6,0.0,8.6
43,09/07 17:40,29.3,陰,南南東,5.1 | 3,-,12.0,81,1008.6,0.0,8.6
44,09/07 17:30,29.4,陰,南南東,5.2 | 3,-,12.0,80,1008.5,0.0,8.6
45,09/07 17:20,29.3,陰,南南東,6.2 | 4,-,12.0,80,1008.4,0.0,8.6
46,09/07 17:10,29.3,陰,南南東,5.2 | 3,-,12.0,81,1008.4,0.0,8.6
47,09/07 17:00,29.3,陰,南南東,5.0 | 3,-,12.0,81,1008.2,0.0,8.6
48,09/07 16:50,29.4,多雲,南南東,4.8 | 3,-,-,81,1008.3,0.0,8.6
49,09/07 16:40,29.4,多雲,南南東,5.3 | 3,-,-,81,1008.3,0.0,8.6
50,09/07 16:30,29.4,多雲,南南東,5.8 | 4,-,-,81,1008.3,0.0,8.6
51,09/07 16:20,29.4,多雲,南南東,5.4 | 3,-,-,82,1008.2,0.0,8.6
52,09/07 16:10,29.6,多雲,南,5.5 | 4,-,-,80,1008.1,0.0,8.6
53,09/07 16:00,29.8,多雲,南南東,5.5 | 4,-,-,79,1008.0,0.0,8.6
54,09/07 15:50,29.7,多雲,南,4.9 | 3,-,-,78,1008.1,0.0,8.6
55,09/07 15:40,29.8,多雲,南,5.5 | 4,-,-,79,1008.0,0.0,8.6
56,09/07 15:30,30.4,多雲,南,4.9 | 3,-,-,78,1008.0,0.0,8.6
57,09/07 15:20,30.2,多雲,南,6.3 | 4,-,-,78,1007.9,0.0,8.4
58,09/07 15:10,29.9,多雲,南,5.3 | 3,-,-,78,1007.9,0.0,8.3
59,09/07 15:00,30.1,多雲,南,5.5 | 4,-,-,78,1007.9,0.0,8.3
60,09/07 14:50,30.1,晴,南,6.2 | 4,11.5 | 6,15.0,78,1008.0,0.0,8.3
61,09/07 14:40,29.9,晴,南,5.0 | 3,11.5 | 6,15.0,78,1008.2,0.0,8.2
62,09/07 14:30,30.2,晴,南南東,5.6 | 4,11.5 | 6,15.0,77,1008.3,0.0,8.2
63,09/07 14:20,30.5,晴,南,6.7 | 4,11.5 | 6,15.0,76,1008.3,0.0,8.2
64,09/07 14:10,30.6,晴,南南東,5.7 | 4,11.5 | 6,15.0,77,1008.2,0.0,8.1
65,09/07 14:00,31.0,晴,南,6.5 | 4,11.5 | 6,15.0,75,1008.3,0.0,8.0
66,09/07 13:50,30.9,晴,南南東,6.0 | 4,11.5 | 6,-,76,1008.4,0.0,7.8
67,09/07 13:40,31.5,晴,南南東,5.8 | 4,11.5 | 6,-,74,1008.5,0.0,7.6
68,09/07 13:30,31.0,晴,南南東,6.0 | 4,11.5 | 6,-,74,1008.6,0.0,7.5
69,09/07 13:20,31.0,晴,南南東,5.5 | 4,11.5 | 6,-,74,1008.6,0.0,7.3
70,09/07 13:10,31.3,晴,南,5.1 | 3,11.5 | 6,-,73,1008.7,0.0,7.2
71,09/07 13:00,31.3,晴,南,4.5 | 3,11.5 | 6,-,75,1008.6,0.0,7.0
72,09/07 12:50,30.6,晴,南,6.2 | 4,11.5 | 6,-,74,1008.8,0.0,6.9
73,09/07 12:40,31.1,晴,南,6.1 | 4,11.5 | 6,-,75,1008.8,0.0,6.7
74,09/07 12:30,30.9,晴,南,6.3 | 4,11.5 | 6,-,75,1008.9,0.0,6.5
75,09/07 12:20,30.8,晴,南,6.1 | 4,11.5 | 6,-,76,1009.0,0.0,6.4
76,09/07 12:10,31.0,晴,南,5.7 | 4,11.5 | 6,-,77,1009.0,0.0,6.2
77,09/07 12:00,30.7,晴,南,6.5 | 4,11.5 | 6,-,75,1009.1,0.0,6.0
78,09/07 11:50,31.0,晴,南,5.8 | 4,-,20.0,75,1009.0,0.0,5.9
79,09/07 11:40,30.9,晴,南南東,6.7 | 4,-,20.0,75,1009.0,0.0,5.7
80,09/07 11:30,31.1,晴,南南東,6.5 | 4,-,20.0,75,1009.0,0.0,5.5
81,09/07 11:20,30.9,晴,南南東,6.5 | 4,-,20.0,74,1009.2,0.0,5.4
82,09/07 11:10,30.9,晴,南南東,6.8 | 4,-,20.0,75,1009.3,0.0,5.2
83,09/07 11:00,31.0,晴,南,5.5 | 4,-,20.0,74,1009.3,0.0,5.0
84,09/07 10:50,30.9,晴,南,6.0 | 4,-,-,74,1009.3,0.0,4.9
85,09/07 10:40,30.7,晴,南,5.7 | 4,-,-,75,1009.5,0.0,4.7
86,09/07 10:30,30.9,晴,南,4.1 | 3,-,-,74,1009.5,0.0,4.5
87,09/07 10:20,30.7,晴,南,3.9 | 3,-,-,74,1009.5,0.0,4.4
88,09/07 10:10,30.8,晴,南,2.5 | 2,-,-,74,1009.6,0.0,4.2
89,09/07 10:00,30.6,晴,南,4.0 | 3,-,-,74,1009.6,0.0,4.0
90,09/07 09:50,30.8,晴,南,2.7 | 2,-,25.0,74,1009.6,0.0,3.9
91,09/07 09:40,30.3,晴,南,2.7 | 2,-,25.0,73,1009.7,0.0,3.7
92,09/07 09:30,30.1,晴,南,2.9 | 2,-,25.0,74,1009.7,0.0,3.5
93,09/07 09:20,30.2,晴,南,2.2 | 2,-,25.0,71,1009.6,0.0,3.4
94,09/07 09:10,30.1,晴,南,2.4 | 2,-,25.0,73,1009.6,0.0,3.2
95,09/07 09:00,29.7,晴,南南東,2.5 | 2,-,25.0,75,1009.4,0.0,3.0
96,09/07 08:50,29.8,晴,南南東,1.8 | 2,-,25.0,72,1009.4,0.0,2.9
97,09/07 08:40,29.7,晴,南南東,1.6 | 2,-,25.0,71,1009.3,0.0,2.7
98,09/07 08:30,29.5,晴,南南東,2.0 | 2,-,25.0,71,1009.1,0.0,2.5
99,09/07 08:20,29.5,晴,南,1.8 | 2,-,25.0,71,1009.1,0.0,2.4
100,09/07 08:10,29.4,晴,南,1.2 | 1,-,25.0,74,1009.0,0.0,2.2
101,09/07 08:00,29.5,晴,南,1.5 | 1,-,25.0,74,1008.9,0.0,2.0
102,09/07 07:50,29.3,X,南南西,0.9 | 1,-,-,71,1008.8,0.0,1.9
103,09/07 07:40,29.1,X,西南,1.0 | 1,-,-,73,1008.8,0.0,1.7
104,09/07 07:30,28.7,X,西南,1.5 | 1,-,-,74,1008.9,0.0,1.5
105,09/07 07:20,28.5,X,西南,1.8 | 2,-,-,75,1009.1,0.0,1.4
106,09/07 07:10,28.0,X,西南,1.9 | 2,-,-,77,1009.0,0.0,1.2
107,09/07 07:00,27.8,X,西南,2.0 | 2,-,-,78,1008.8,0.0,1.0
108,09/07 06:50,27.4,X,西南,1.6 | 2,-,-,78,1008.8,0.0,0.9
109,09/07 06:40,27.1,X,西南西,1.8 | 2,-,-,80,1008.6,0.0,0.7
110,09/07 06:30,26.8,X,西南西,2.1 | 2,-,-,82,1008.6,0.0,0.5
111,09/07 06:20,26.6,X,西南西,2.4 | 2,-,-,83,1008.4,0.0,0.4
112,09/07 06:10,26.4,X,西南,2.4 | 2,-,-,84,1008.5,0.0,0.2
113,09/07 06:00,26.3,X,西南,2.0 | 2,-,-,84,1008.4,0.0,0.0
114,09/07 05:50,26.3,晴,西南,2.3 | 2,-,15.0,84,1008.2,0.0,0.0
115,09/07 05:40,26.4,晴,西南,2.7 | 2,-,15.0,83,1008.2,0.0,0.0
116,09/07 05:30,26.5,晴,西南,2.5 | 2,-,15.0,82,1008.1,0.0,0.0
117,09/07 05:20,26.5,晴,西南,2.5 | 2,-,15.0,82,1008.1,0.0,0.0
118,09/07 05:10,26.5,晴,西南,2.5 | 2,-,15.0,82,1008.1,0.0,0.0
119,09/07 05:00,26.5,晴,西南,2.5 | 2,-,15.0,83,1008.0,0.0,0.0
120,09/07 04:50,26.6,X,西南,3.1 | 2,-,-,82,1008.0,0.0,0.0
121,09/07 04:40,26.6,X,西南,3.2 | 2,-,-,82,1008.0,0.0,0.0
122,09/07 04:30,26.7,X,西南,3.5 | 3,-,-,82,1007.9,0.0,0.0
123,09/07 04:20,26.6,X,西南,3.3 | 2,-,-,82,1008.0,0.0,0.0
124,09/07 04:10,26.6,X,西南西,2.8 | 2,-,-,83,1008.0,0.0,0.0
125,09/07 04:00,26.6,X,西南,3.0 | 2,-,-,83,1007.9,0.0,0.0
126,09/07 03:50,26.5,X,西南,2.8 | 2,-,-,83,1007.9,0.0,0.0
127,09/07 03:40,26.6,X,西南,3.5 | 3,-,-,83,1007.9,0.0,0.0
128,09/07 03:30,26.5,X,西南,3.4 | 3,-,-,84,1007.8,0.0,0.0
129,09/07 03:20,26.5,X,西南,3.2 | 2,-,-,84,1007.9,0.0,0.0
130,09/07 03:10,26.5,X,西南,2.5 | 2,-,-,85,1007.8,0.0,0.0
131,09/07 03:00,26.6,X,南南西,1.5 | 1,-,-,84,1007.8,0.0,0.0
132,09/07 02:50,26.6,晴,南南西,2.4 | 2,-,12.0,84,1007.9,0.0,0.0
133,09/07 02:40,26.7,晴,西南,2.5 | 2,-,12.0,83,1008.0,0.0,0.0
134,09/07 02:30,26.8,晴,西南,2.4 | 2,-,12.0,83,1007.8,0.0,0.0
135,09/07 02:20,26.8,晴,南南西,3.4 | 3,-,12.0,83,1008.0,0.0,0.0
136,09/07 02:10,26.9,晴,西南,3.3 | 2,-,12.0,82,1008.1,0.0,0.0
137,09/07 02:00,27.0,晴,西南,3.0 | 2,-,12.0,81,1008.2,0.0,0.0
138,09/07 01:50,27.0,X,南南西,2.8 | 2,-,-,82,1008.3,0.0,0.0
139,09/07 01:40,27.1,X,西南,2.4 | 2,-,-,82,1008.4,0.0,0.0
140,09/07 01:30,27.1,X,西南,2.0 | 2,-,-,82,1008.4,0.0,0.0
141,09/07 01:20,27.2,X,西南,2.5 | 2,-,-,81,1008.5,0.0,0.0
142,09/07 01:10,27.3,X,南南西,2.3 | 2,-,-,80,1008.5,0.0,0.0
143,09/07 01:00,27.4,X,南南西,2.0 | 2,-,-,80,1008.8,0.0,0.0
144,09/07 00:50,27.6,X,西南,2.2 | 2,-,-,78,1008.6,0.0,0.0
145,09/07 00:40,27.7,X,西南,2.2 | 2,-,-,78,1008.8,0.0,0.0
146,09/07 00:30,27.8,X,西南,2.2 | 2,-,-,77,1008.8,0.0,0.0
147,09/07 00:20,27.8,X,南南西,2.7 | 2,-,-,77,1008.9,0.0,0.0
148,09/07 00:10,27.8,X,南南西,2.7 | 2,-,-,78,1009.0,0.0,0.0
149,09/07 00:00,27.9,X,南南西,2.5 | 2,-,-,77,1009.0,0.0,9.6
150,09/06 23:50,28.0,晴,南南西,2.4 | 2,-,12.0,77,1009.1,0.0,9.6
