,觀測時間,溫度(°C>>°F),天氣,風向,風力(m/s) | (級),陣風(m/s) | (級),能見度(公里),相對溼度(%),海平面氣壓(百帕),當日累積雨量(毫米),日照時數(小時)
32,08/22 19:30,26.4,X,東北東,2.3 | 2,-,-,85,1003.0,7.0,2.2
33,08/22 19:20,26.3,X,東北東,2.6 | 2,-,-,86,1003.0,7.0,2.2
34,08/22 19:10,26.2,X,東北東,2.4 | 2,-,-,88,1003.2,7.0,2.2
35,08/22 19:00,26.7,X,東,2.0 | 2,-,-,85,1003.2,7.0,2.2
36,08/22 18:50,26.6,X,東南東,2.0 | 2,-,-,86,1002.9,7.0,2.2
37,08/22 18:40,26.6,X,東南東,1.6 | 2,-,-,86,1002.6,6.5,2.2
38,08/22 18:30,26.6,X,東,1.4 | 1,-,-,85,1002.5,6.5,2.2
39,08/22 18:20,26.4,X,東,0.5 | 1,-,-,85,1002.3,6.5,2.2
40,08/22 18:10,26.5,X,東,1.7 | 2,-,-,84,1002.4,6.0,2.2
41,08/22 18:00,26.7,X,東南東,1.0 | 1,-,-,84,1002.3,6.0,2.2
42,08/22 17:50,26.9,陰有雨,東,2.1 | 2,12.0 | 6,15.0,81,1002.3,5.5,2.2
43,08/22 17:40,26.8,陰有雨,東南東,2.2 | 2,12.0 | 6,15.0,82,1001.8,4.5,2.2
44,08/22 17:30,26.7,陰有雨,東南東,2.4 | 2,12.0 | 6,15.0,82,1001.6,4.0,2.2
45,08/22 17:20,26.6,陰有雨,東,2.0 | 2,12.0 | 6,15.0,83,1001.6,3.5,2.2
46,08/22 17:10,26.8,陰有雨,東,1.9 | 2,12.0 | 6,15.0,83,1001.6,3.0,2.2
47,08/22 17:00,26.6,陰有雨,東南東,2.5 | 2,12.0 | 6,15.0,84,1001.3,3.0,2.2
48,08/22 16:50,26.4,陰有雨,東南,3.5 | 3,12.0 | 6,-,86,1001.0,2.5,2.2
49,08/22 16:40,26.4,陰有雨,東南,4.3 | 3,12.0 | 6,-,86,1001.0,2.5,2.2
50,08/22 16:30,26.6,陰有雨,東南,3.8 | 3,12.0 | 6,-,85,1001.2,2.0,2.2
51,08/22 16:20,26.7,陰有雨,東南,4.2 | 3,12.0 | 6,-,83,1001.2,1.5,2.2
52,08/22 16:10,27.2,陰有雨,東南,5.3 | 3,12.0 | 6,-,81,1000.6,1.0,2.2
53,08/22 16:00,27.5,陰有雨,東南,5.0 | 3,12.0 | 6,-,79,1000.4,1.0,2.2
54,08/22 15:50,27.6,陰,南南東,7.1 | 4,11.5 | 6,-,79,1000.5,1.0,2.2
55,08/22 15:40,28.0,陰,南南東,5.2 | 3,11.5 | 6,-,78,1000.1,1.0,2.2
56,08/22 15:30,27.8,陰,南南東,5.4 | 3,11.5 | 6,-,80,999.9,1.0,2.2
57,08/22 15:20,27.7,陰,東南,6.4 | 4,11.5 | 6,-,78,1000.5,0.5,2.2
58,08/22 15:10,28.3,陰,東南,6.9 | 4,11.5 | 6,-,73,1000.3,0.5,2.2
59,08/22 15:00,30.2,陰,東南,7.0 | 4,11.5 | 6,-,64,1000.3,0.5,2.2
60,08/22 14:50,32.9,多雲,南南東,4.0 | 3,-,12.0,59,1000.0,0.5,2.2
61,08/22 14:40,33.1,多雲,南南東,4.4 | 3,-,12.0,60,1000.1,0.5,2.2
62,08/22 14:30,32.8,多雲,南,4.0 | 3,-,12.0,59,1000.0,0.5,2.1
63,08/22 14:20,33.2,多雲,南,2.9 | 2,-,12.0,55,999.7,0.5,2.1
64,08/22 14:10,33.8,多雲,東,0.3 | 1,-,12.0,58,999.8,0.5,2.1
65,08/22 14:00,33.9,多雲,北,2.0 | 2,-,12.0,57,999.4,0.5,2.1
66,08/22 13:50,33.8,多雲,東北,1.3 | 1,-,-,58,999.3,0.5,2.0
67,08/22 13:40,33.3,多雲,北北東,2.2 | 2,-,-,59,999.3,0.5,1.8
68,08/22 13:30,33.4,多雲,東北,1.3 | 1,-,-,62,999.3,0.5,1.6
69,08/22 13:20,33.0,多雲,東,1.0 | 1,-,-,61,999.4,0.5,1.5
70,08/22 13:10,32.5,多雲,東南東,2.4 | 2,-,-,61,999.6,0.5,1.5
71,08/22 13:00,32.4,多雲,東南東,1.5 | 1,-,-,62,999.7,0.5,1.4
72,08/22 12:50,31.8,陰,東南東,2.4 | 2,-,-,63,999.9,0.5,1.3
73,08/22 12:40,31.2,陰,東南東,2.8 | 2,-,-,64,1000.0,0.5,1.3
74,08/22 12:30,31.2,陰,東南東,3.0 | 2,-,-,66,1000.0,0.5,1.3
75,08/22 12:20,31.2,陰,東南,3.6 | 3,-,-,68,1000.2,0.5,1.3
76,08/22 12:10,31.0,陰,東南,4.3 | 3,-,-,68,1000.1,0.5,1.3
77,08/22 12:00,30.7,陰,東南,4.0 | 3,-,-,71,1000.1,0.5,1.3
78,08/22 11:50,30.6,陰,東南,3.4 | 3,-,15.0,70,999.5,0.5,1.3
79,08/22 11:40,31.0,陰,東南東,2.4 | 2,-,15.0,68,999.4,0.5,1.3
80,08/22 11:30,31.4,陰,東南東,3.4 | 3,-,15.0,64,999.5,0.5,1.3
81,08/22 11:20,31.9,陰,東南,2.6 | 2,-,15.0,63,999.5,0.5,1.3
82,08/22 11:10,32.0,陰,南,2.5 | 2,-,15.0,64,999.6,0.5,1.3
83,08/22 11:00,32.1,陰,南南東,3.5 | 3,-,15.0,63,999.4,0.5,1.3
84,08/22 10:50,32.1,多雲有霾,南南東,3.0 | 2,-,-,62,999.1,0.5,1.3
85,08/22 10:40,32.0,多雲有霾,南南東,2.9 | 2,-,-,63,999.1,0.5,1.3
86,08/22 10:30,31.4,多雲有霾,南南東,2.4 | 2,-,-,65,999.0,0.5,1.3
87,08/22 10:20,32.1,多雲有霾,南,3.5 | 3,-,-,64,999.1,0.5,1.2
88,08/22 10:10,32.7,多雲有霾,南南東,4.0 | 3,-,-,64,999.2,0.5,1.1
89,08/22 10:00,32.0,多雲有霾,南南東,3.0 | 2,-,-,69,999.1,0.5,1.0
90,08/22 09:50,32.7,陰有靄,南南東,2.8 | 2,-,4.0,69,999.1,0.5,0.9
91,08/22 09:40,31.9,陰有靄,南南東,2.6 | 2,-,4.0,71,999.3,0.5,0.7
92,08/22 09:30,31.8,陰有靄,南,2.4 | 2,-,4.0,72,999.2,0.5,0.6
93,08/22 09:20,31.4,陰有靄,南,3.3 | 2,-,4.0,74,999.4,0.5,0.4
94,08/22 09:10,31.1,陰有靄,南,3.5 | 3,-,4.0,76,999.3,0.5,0.3
95,08/22 09:00,30.7,陰有靄,南,2.0 | 2,-,4.0,78,999.4,0.5,0.2
96,08/22 08:50,30.7,陰有靄,南南東,1.1 | 1,-,5.0,78,999.4,0.5,0.1
97,08/22 08:40,30.4,陰有靄,靜風,0.1 | 0,-,5.0,79,999.5,0.5,0.1
98,08/22 08:30,29.8,陰有靄,東,0.4 | 1,-,5.0,81,999.4,0.5,0.0
99,08/22 08:20,29.6,陰有靄,北北東,0.9 | 1,-,5.0,82,999.1,0.5,0.0
100,08/22 08:10,29.3,陰有靄,東北,1.6 | 2,-,5.0,85,999.1,0.5,0.0
101,08/22 08:00,29.8,陰有靄,北,1.0 | 1,-,5.0,81,998.9,0.5,0.0
102,08/22 07:50,29.3,X,東南東,0.3 | 1,-,-,81,998.9,0.5,0.0
103,08/22 07:40,29.2,X,南南東,1.3 | 1,-,-,82,998.8,0.5,0.0
104,08/22 07:30,29.2,X,南南東,1.5 | 1,-,-,82,998.5,0.5,0.0
105,08/22 07:20,29.0,X,東南,0.5 | 1,-,-,83,998.4,0.5,0.0
106,08/22 07:10,28.9,X,靜風,0.2 | 0,-,-,84,998.2,0.5,0.0
107,08/22 07:00,28.8,X,靜風,0.0 | 0,-,-,84,998.1,0.5,0.0
108,08/22 06:50,28.8,X,西北西,0.9 | 1,-,-,85,997.7,0.5,0.0
109,08/22 06:40,28.9,X,北北西,0.5 | 1,-,-,84,997.4,0.5,0.0
110,08/22 06:30,28.8,X,西北西,0.8 | 1,-,-,84,997.1,0.5,0.0
111,08/22 06:20,28.7,X,靜風,0.2 | 0,-,-,84,997.1,0.5,0.0
112,08/22 06:10,28.4,X,南南東,0.4 | 1,-,-,85,997.0,0.5,0.0
113,08/22 06:00,28.2,X,東南,2.0 | 2,-,-,86,997.2,0.5,0.0
114,08/22 05:50,28.1,多雲有雨,東南,1.8 | 2,-,5.0,86,997.2,0.5,0.0
115,08/22 05:40,28.0,多雲有雨,東南,2.6 | 2,-,5.0,86,997.3,0.5,0.0
116,08/22 05:30,28.0,多雲有雨,東南,2.9 | 2,-,5.0,86,997.2,-,0.0
117,08/22 05:20,28.1,多雲有雨,南南東,2.3 | 2,-,5.0,87,996.9,-,0.0
118,08/22 05:10,28.7,多雲有雨,南南東,1.3 | 1,-,5.0,84,996.6,-,0.0
119,08/22 05:00,28.7,多雲有雨,東南,1.5 | 1,-,5.0,83,996.4,-,0.0
120,08/22 04:50,28.7,X,東南,1.2 | 1,-,-,82,996.1,-,0.0
121,08/22 04:40,28.7,X,東北東,0.5 | 1,-,-,80,996.1,-,0.0
122,08/22 04:30,28.7,X,東北東,0.8 | 1,-,-,80,996.2,-,0.0
123,08/22 04:20,28.7,X,東,2.0 | 2,-,-,79,996.3,-,0.0
124,08/22 04:10,29.2,X,東北東,2.1 | 2,-,-,76,996.3,0.0,0.0
125,08/22 04:00,29.3,X,東,1.5 | 1,-,-,75,996.1,0.0,0.0
126,08/22 03:50,29.5,X,東,1.6 | 2,-,-,75,995.8,0.0,0.0
127,08/22 03:40,29.4,X,東北東,1.5 | 1,-,-,76,995.8,0.0,0.0
128,08/22 03:30,29.4,X,東北,2.4 | 2,-,-,77,995.8,0.0,0.0
129,08/22 03:20,29.7,X,北北東,1.6 | 2,-,-,76,995.7,0.0,0.0
130,08/22 03:10,29.8,X,東北東,0.9 | 1,-,-,75,995.5,0.0,0.0
131,08/22 03:00,29.7,X,不定,1.0 | 1,-,-,75,995.6,0.0,0.0
132,08/22 02:50,29.8,晴有靄,西北西,0.3 | 1,-,8.0,75,994.7,0.0,0.0
133,08/22 02:40,29.8,晴有靄,北,0.5 | 1,-,8.0,75,994.9,0.0,0.0
134,08/22 02:30,29.7,晴有靄,東,0.8 | 1,-,8.0,75,995.5,0.0,0.0
135,08/22 02:20,29.6,晴有靄,東南,0.6 | 1,-,8.0,75,995.5,0.0,0.0
136,08/22 02:10,29.7,晴有靄,東,1.6 | 2,-,8.0,75,995.8,0.0,0.0
137,08/22 02:00,29.8,晴有靄,東,1.0 | 1,-,8.0,75,996.0,0.0,0.0
138,08/22 01:50,29.6,X,東南東,2.0 | 2,-,-,75,995.7,0.0,0.0
139,08/22 01:40,29.5,X,東南東,2.5 | 2,-,-,76,995.6,0.0,0.0
140,08/22 01:30,29.6,X,東南東,1.5 | 1,-,-,76,995.8,0.0,0.0
141,08/22 01:20,29.5,X,東南東,2.0 | 2,-,-,76,996.0,0.0,0.0
142,08/22 01:10,29.6,X,東南東,1.5 | 1,-,-,76,996.2,0.0,0.0
143,08/22 01:00,29.6,X,東南東,1.5 | 1,-,-,77,996.4,0.0,0.0
144,08/22 00:50,29.5,X,東南東,2.3 | 2,-,-,78,996.5,0.0,0.0
145,08/22 00:40,29.4,X,東南東,2.1 | 2,-,-,79,996.7,0.0,0.0
146,08/22 00:30,29.5,X,東,1.2 | 1,-,-,79,997.3,0.0,0.0
147,08/22 00:20,29.4,X,東,2.1 | 2,-,-,80,997.5,0.0,0.0
148,08/22 00:10,29.5,X,東,1.5 | 1,-,-,80,997.5,0.0,0.0
149,08/22 00:00,29.5,X,東,2.5 | 2,-,-,80,997.7,0.0,1.8
150,08/21 23:50,29.5,晴,東,3.2 | 2,-,10.0,79,997.8,0.0,1.8
