,觀測時間,溫度(°C>>°F),天氣,風向,風力(m/s) | (級),陣風(m/s) | (級),能見度(公里),相對溼度(%),海平面氣壓(百帕),當日累積雨量(毫米),日照時數(小時)
96,09/01 08:50,29.4,陰,東北,5.5 | 4,11.0 | 6,11.0,71,1006.3,0.5,0.0
97,09/01 08:40,29.4,陰,東北,4.8 | 3,11.0 | 6,11.0,72,1006.3,0.5,0.0
98,09/01 08:30,29.4,陰,東北,4.9 | 3,11.0 | 6,11.0,71,1006.2,0.5,0.0
99,09/01 08:20,29.4,陰,東北,4.1 | 3,11.0 | 6,11.0,71,1006.2,0.5,0.0
100,09/01 08:10,29.4,陰,東北東,4.6 | 3,11.0 | 6,11.0,71,1006.1,0.5,0.0
101,09/01 08:00,29.3,陰,東北東,5.0 | 3,11.0 | 6,11.0,72,1005.9,0.5,0.0
102,09/01 07:50,29.2,X,東北,3.4 | 3,-,-,73,1006.0,0.5,0.0
103,09/01 07:40,29.1,X,東北東,3.4 | 3,-,-,73,1005.9,0.5,0.0
104,09/01 07:30,28.9,X,東北,4.2 | 3,-,-,74,1005.9,0.5,0.0
105,09/01 07:20,28.8,X,東北,3.4 | 3,-,-,74,1005.7,0.5,0.0
106,09/01 07:10,28.6,X,東北,3.0 | 2,-,-,75,1005.7,0.5,0.0
107,09/01 07:00,28.5,X,東北,3.5 | 3,-,-,75,1005.6,0.5,0.0
108,09/01 06:50,28.4,X,東北,4.3 | 3,-,-,75,1005.7,0.5,0.0
109,09/01 06:40,28.3,X,東北,3.4 | 3,-,-,75,1005.7,0.5,0.0
110,09/01 06:30,28.2,X,東北,4.0 | 3,-,-,75,1005.7,0.5,0.0
111,09/01 06:20,28.2,X,東北,5.2 | 3,-,-,74,1005.4,0.5,0.0
112,09/01 06:10,28.2,X,東北,3.7 | 3,-,-,75,1005.4,0.5,0.0
113,09/01 06:00,28.2,X,東北東,4.5 | 3,-,-,75,1005.3,0.5,0.0
114,09/01 05:50,28.4,X,東北,3.4 | 3,-,-,74,1005.1,0.5,0.0
115,09/01 05:40,28.4,X,東北,3.7 | 3,-,-,74,1005.1,0.5,0.0
116,09/01 05:30,28.4,X,東北,3.9 | 3,-,-,74,1005.0,0.5,0.0
117,09/01 05:20,28.3,X,東北,4.9 | 3,-,-,75,1004.8,0.5,0.0
118,09/01 05:10,28.4,X,東北東,3.9 | 3,-,-,74,1004.7,0.5,0.0
119,09/01 05:00,28.4,X,東北,4.0 | 3,-,-,74,1004.5,0.5,0.0
120,09/01 04:50,28.3,X,東北,3.8 | 3,-,-,75,1004.6,0.5,0.0
121,09/01 04:40,28.3,X,東北,4.0 | 3,-,-,75,1004.6,0.5,0.0
122,09/01 04:30,28.3,X,東北,4.0 | 3,-,-,75,1004.5,0.5,0.0
123,09/01 04:20,28.2,X,東北,4.6 | 3,-,-,75,1004.6,0.5,0.0
124,09/01 04:10,28.2,X,東北東,3.9 | 3,-,-,75,1004.6,0.5,0.0
125,09/01 04:00,28.2,X,東北,5.0 | 3,-,-,75,1004.8,0.5,0.0
126,09/01 03:50,28.3,X,東北,4.1 | 3,-,-,75,1004.9,0.5,0.0
127,09/01 03:40,28.3,X,東北,4.8 | 3,-,-,75,1004.8,0.5,0.0
128,09/01 03:30,28.3,X,東北,4.3 | 3,-,-,75,1005.0,0.5,0.0
129,09/01 03:20,28.4,X,東北,5.0 | 3,-,-,74,1005.1,0.5,0.0
130,09/01 03:10,28.3,X,東北,4.5 | 3,-,-,75,1005.2,0.5,0.0
131,09/01 03:00,28.3,X,東北,3.5 | 3,-,-,75,1005.2,0.5,0.0
132,09/01 02:50,28.2,X,東北東,3.5 | 3,11.0 | 6,-,76,1005.4,0.5,0.0
133,09/01 02:40,28.3,X,東北,3.7 | 3,11.0 | 6,-,75,1005.5,0.5,0.0
134,09/01 02:30,28.2,X,東北,3.9 | 3,11.0 | 6,-,76,1005.7,0.5,0.0
135,09/01 02:20,28.2,X,東北,3.8 | 3,11.0 | 6,-,76,1005.8,0.5,0.0
136,09/01 02:10,28.2,X,東北,3.8 | 3,11.0 | 6,-,75,1005.8,0.5,0.0
137,09/01 02:00,28.2,X,東北,4.0 | 3,11.0 | 6,-,75,1005.8,0.5,0.0
138,09/01 01:50,28.1,X,東北東,3.9 | 3,-,-,76,1006.1,0.5,0.0
139,09/01 01:40,28.1,X,東北東,3.3 | 2,-,-,76,1006.1,0.5,0.0
140,09/01 01:30,28.0,X,東北,2.5 | 2,-,-,76,1006.0,0.5,0.0
141,09/01 01:20,28.1,X,東北,3.7 | 3,-,-,75,1006.0,0.5,0.0
142,09/01 01:10,27.9,X,東北,3.5 | 3,-,-,77,1006.1,0.5,0.0
143,09/01 01:00,27.9,X,東北,3.5 | 3,-,-,76,1006.1,0.5,0.0
144,09/01 00:50,27.8,X,東北,3.4 | 3,11.0 | 6,-,77,1006.3,0.5,0.0
145,09/01 00:40,27.8,X,東北東,3.1 | 2,11.0 | 6,-,77,1006.4,0.5,0.0
146,09/01 00:30,27.7,X,東北東,3.5 | 3,11.0 | 6,-,77,1006.4,0.5,0.0
147,09/01 00:20,27.8,X,東北東,3.2 | 2,11.0 | 6,-,77,1006.4,0.5,0.0
148,09/01 00:10,27.8,X,東北,3.6 | 3,11.0 | 6,-,76,1006.6,0.5,0.0
149,09/01 00:00,27.8,X,東北,4.5 | 3,11.0 | 6,-,76,1006.6,0.5,4.6
150,08/31 23:50,27.5,X,東北,4.1 | 3,-,-,76,1006.8,0.5,4.6
